"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000186564",-1.22833705200516,0.862124510822628,-4.65968399970759,9.58788742364108e-06,0.000176056078440967,2.91779677653905
"ENSG00000260604",1.11871217847029,0.849594744444116,4.64754504344062,1.00649650129651e-05,0.000184599562700119,2.87128462228833
"ENSG00000144061",1.10870733732061,2.22698427639428,4.64661619237881,1.01024029018537e-05,0.000184884926501565,2.86772882576256
"ENSG00000186529",-1.95911472130257,2.18755131373741,-4.63809993265965,1.04520052096041e-05,0.000190964488188463,2.83514861005723
"ENSG00000144802",1.47062699154529,3.78845889834151,4.63486281421824,1.05879437485667e-05,0.000193126558333166,2.82277468789516
"ENSG00000130005",2.25788548233493,3.4838857180685,4.63325767730633,1.06559830697468e-05,0.000194019705319607,2.81664111075143
"ENSG00000155265",-1.35967770176946,0.998598573850484,-4.63087845722844,1.07576144570624e-05,0.000195409216913345,2.80755212837912
"ENSG00000099812",-3.02623243061176,6.168750903663,-4.62955233981013,1.08146681405779e-05,0.000196283095954261,2.80248747280414
"ENSG00000162390",-1.69066731925604,4.09711008430792,-4.62829827885471,1.08688913340188e-05,0.000197104200448243,2.79769887846653
"ENSG00000188611",-1.79195101063627,1.530960097648,-4.62775171894378,1.08926058565561e-05,0.000197371139810413,2.79561211923313
"ENSG00000117507",1.51123003936992,0.886612926716443,4.62632405361989,1.09547870974377e-05,0.000198334070362273,2.79016206482276
"ENSG00000169692",-1.91363425937403,6.77305699576086,-4.62079102693815,1.11990399813707e-05,0.000202589063735545,2.76905028099215
"ENSG00000102882",-1.82744913999575,6.77018112695072,-4.61321295880566,1.15421459141501e-05,0.000208280680751805,2.74016210943941
"ENSG00000133818",-1.2799864911152,4.79675419801726,-4.61170661653944,1.16115499889433e-05,0.000209360921452246,2.73442349494836
"ENSG00000259605",1.00641667564113,1.3451502243395,4.61065053045502,1.16604495347144e-05,0.00021006998697885,2.73040091999681
"ENSG00000138134",-1.28474707767029,2.7852428438259,-4.60721216790722,1.18210402392072e-05,0.000212788421631602,2.71730854051841
"ENSG00000162174",1.40561027278499,3.25813554147551,4.60478378799991,1.1935747437115e-05,0.000214501315325646,2.70806574478358
"ENSG00000167800",-1.47500943242534,0.57108753816183,-4.60170138449244,1.20829013157776e-05,0.000216724879137576,2.696338209413
"ENSG00000161267",-1.4337509784157,4.98970079484178,-4.60157221710355,1.2089105959276e-05,0.000216724879137576,2.69584688165375
"ENSG00000055955",1.02514497253303,1.04064892901329,4.59815747085473,1.22542590189819e-05,0.000219506290329405,2.68286111187324
"ENSG00000240498",-3.66727910077585,1.6252752750483,-4.59142449598726,1.25863208509204e-05,0.0002249036143581,2.65727506156705
"ENSG00000091262",-1.23126143343292,2.30745605721209,-4.58699235723023,1.28096453642869e-05,0.000228521990429714,2.64044582142785
"ENSG00000136810",-1.48133247943619,8.49593160011078,-4.58359700073999,1.29833191339664e-05,0.000231432146024877,2.62756053359365
"ENSG00000254893",-1.16898184512457,1.87266698015258,-4.5831230324159,1.30077433601241e-05,0.000231679312135716,2.62576233317785
"ENSG00000124508",1.06452890602901,2.3435895984954,4.58225443920515,1.30526186262424e-05,0.000232290032859397,2.62246727145521
"ENSG00000166173",1.89556392232662,2.78588849975268,4.58042030678712,1.31478706603475e-05,0.000233795563938417,2.6155107212278
"ENSG00000198753",2.75320004446233,2.441948899117,4.57957732068112,1.31918748302461e-05,0.0002343881047774,2.61231403123243
"ENSG00000100181",2.53803882825957,2.05508972417771,4.57744715934112,1.33037061788768e-05,0.000236183838740367,2.60423795852942
"ENSG00000142733",1.25702570872646,3.45042497988303,4.57553933430162,1.34046436034246e-05,0.000237783423274006,2.59700691944535
"ENSG00000101405",-1.03055377751557,0.318441921664274,-4.57473386476769,1.3447480807165e-05,0.000238350623062698,2.59395462195888
"ENSG00000178078",-1.53580765821114,5.97025299766184,-4.5715014173153,1.36207283660696e-05,0.000240520141059416,2.58170892582889
"ENSG00000168907",-1.68726748108781,2.57925231720786,-4.57136920051366,1.36278605020711e-05,0.000240520141059416,2.58120816100545
"ENSG00000196074",1.55000180032423,1.37230383106381,4.57122488443745,1.36356494316144e-05,0.000240520141059416,2.58066158160628
"ENSG00000214193",-1.60653918538124,1.9613812120645,-4.56993584370344,1.37054120377045e-05,0.000241556511119157,2.57578000062947
"ENSG00000198542",1.78297561337632,1.51966630273399,4.56923871520848,1.37432842699937e-05,0.000242029604122369,2.57314036035481
"ENSG00000167230",-4.13469652872007,2.22949361261962,-4.56750599214993,1.38378554840437e-05,0.000243304537569208,2.56658064119749
"ENSG00000185436",-1.35594579180053,1.93623929648213,-4.56383302198926,1.40404114079628e-05,0.000246273978836874,2.55268096522751
"ENSG00000168917",-1.46456686756273,0.894913872178987,-4.56011083255932,1.42486075367031e-05,0.00024972619423153,2.53860252603078
"ENSG00000184557",1.6716653746035,2.88164610148631,4.55972286057125,1.42704794019543e-05,0.000249909919806131,2.53713553402721
"ENSG00000166446",-1.28614088439115,0.813330299362619,-4.55853897381767,1.43374218483512e-05,0.000250882015644633,2.53265955234969
"ENSG00000174804",1.43844503759601,2.21526196604153,4.55692725193325,1.44290446570415e-05,0.000252284085186822,2.52656726144575
"ENSG00000139835",-1.54648683989382,4.36512688149643,-4.55365090673323,1.46170471756416e-05,0.000255367727846421,2.51418708383557
"ENSG00000105355",-1.34809280672411,5.30338758705456,-4.55083401077485,1.47805785783957e-05,0.000257814177858297,2.50354769414032
"ENSG00000134285",1.67108660937333,5.40177334427968,4.5453088395378,1.51064915539154e-05,0.000263080749339337,2.4826917753701
"ENSG00000164647",1.44856583912006,4.16010324849806,4.54316943733814,1.52345463606936e-05,0.000264680641957799,2.4746206398616
"ENSG00000180190",1.94248314613221,1.34053984983865,4.540909469697,1.53709579867133e-05,0.000266498716668717,2.46609738080366
"ENSG00000118513",-2.5123498132048,3.19765417688114,-4.54013181634373,1.54181697853244e-05,0.000267025177268644,2.46316518034919
"ENSG00000186810",-1.30004949531166,0.559774946175541,-4.53747568476501,1.5580485179435e-05,0.000269623490766831,2.4531525369066
"ENSG00000162804",1.31774650243176,1.5405246027535,4.52959396267382,1.60719229788855e-05,0.000277277522165875,2.423464123575
"ENSG00000245532",1.95571779448057,6.95701450350535,4.52953196541195,1.60758474012202e-05,0.000277277522165875,2.42323073116498
"ENSG00000228146",-1.79689408539493,0.727819218997479,-4.52805462333761,1.61696376805702e-05,0.000278282634999806,2.4176698135159
"ENSG00000151067",1.85370293458039,1.52247484915463,4.52449440228357,1.63978406366997e-05,0.000281768063501254,2.40427358713553
"ENSG00000142156",2.69674514829161,4.02714699476057,4.52429364326948,1.64108012222143e-05,0.000281770118324763,2.40351838865406
"ENSG00000079257",-1.21331484970764,4.69734600798693,-4.52169622001497,1.65793812500408e-05,0.000284219814663786,2.39374961991206
"ENSG00000144045",-1.79926594539461,2.43609788923527,-4.52092663546137,1.6629650189049e-05,0.000284859027399143,2.39085596753236
"ENSG00000261801",1.61366259300713,2.41112919537762,4.51768171278687,1.68432327374116e-05,0.000288292555348691,2.37865858694059
"ENSG00000230266",2.41040533819057,1.8897779931615,4.51398341026611,1.70898915559377e-05,0.000292205169710614,2.36476407174472
"ENSG00000124429",-2.27730266103088,5.36915936756138,-4.51133657599224,1.72685629286787e-05,0.000294653247545876,2.35482455553226
"ENSG00000124374",1.02210479868653,1.9913288087959,4.51068507261095,1.73128180870729e-05,0.000295027707393153,2.3523785928772
"ENSG00000065618",-3.76601675738741,5.96323026053765,-4.51061772599219,1.73173990394377e-05,0.000295027707393153,2.35212576440873
"ENSG00000173221",-1.53542754059408,5.59199426405256,-4.50990638503654,1.73658564377801e-05,0.000295623729879137,2.34945544566009
"ENSG00000273018",1.37041472547355,1.54958685014008,4.50561357699208,1.7661082175052e-05,0.000300416376873772,2.3333465145849
"ENSG00000081803",1.63385253301387,3.89590056248216,4.50328051515453,1.78235608954062e-05,0.000302945311175755,2.32459588346796
"ENSG00000139174",1.57475148955744,1.49643121477692,4.50278376299859,1.78583417372615e-05,0.000303253116114147,2.32273310073858
"ENSG00000048740",-2.28039351138918,1.72215112915892,-4.49903477982166,1.81229566253512e-05,0.000307082654231722,2.30867910683931
"ENSG00000071575",1.96392558548693,4.45012645311176,4.49830482737234,1.81749179069574e-05,0.000307725481197814,2.30594360457774
"ENSG00000249388",1.14494967014634,0.770985103683124,4.49767839653773,1.82196248481732e-05,0.000308244586001129,2.30359628581665
"ENSG00000186951",-1.86469329707697,3.97646424350129,-4.49497141412189,1.84140411152966e-05,0.000311293762860518,2.29345536813016
"ENSG00000176399",1.29114176719981,1.37692027844566,4.49353747757622,1.851783770016e-05,0.000312807477024335,2.28808519120059
"ENSG00000128309",-1.15208319907894,6.68674371429063,-4.49220754000275,1.86146115314826e-05,0.000314200323719479,2.28310551650868
"ENSG00000137642",-2.63174751881513,3.83905793794483,-4.48887845528883,1.88590026366257e-05,0.000318080780058015,2.27064475712599
"ENSG00000122376",-1.05060783511428,4.57151414052294,-4.4883031622524,1.8901548456206e-05,0.000318553515955859,2.26849205998136
"ENSG00000149476",-1.87199767013937,5.58213069450109,-4.48779772465007,1.89390046499505e-05,0.000318939815068199,2.26660090765151
"ENSG00000119866",-1.55363976155347,2.10759033668973,-4.48712938379846,1.89886431772291e-05,0.000319530519354247,2.26410045227865
"ENSG00000175164",-2.32474558213861,3.1540200053621,-4.48479981782621,1.91626477871295e-05,0.000322211479228339,2.25538681728937
"ENSG00000101298",1.23834827238115,1.37501059086666,4.48456899731247,1.91799723563318e-05,0.000322255844881309,2.25452360804633
"ENSG00000095585",-1.38303686534674,4.61717483017075,-4.48433072254064,1.91978722921404e-05,0.000322309802376769,2.25363255288664
"ENSG00000172116",-2.91754957824463,1.45881485852279,-4.47948845945721,1.95651550029398e-05,0.000328029442108897,2.23553121406135
"ENSG00000135776",-1.39950843463313,3.53943228879205,-4.47924524203376,1.95837808624809e-05,0.000328035804172075,2.23462236347592
"ENSG00000035664",-2.0476461764648,2.61571969698085,-4.47856065490935,1.96362993312737e-05,0.000328664619547017,2.23206438727459
"ENSG00000182263",1.08719235943999,0.758446657826281,4.47823891481404,1.96610287783685e-05,0.000328827709210168,2.23086228788625
"ENSG00000228903",-1.30913843172539,2.60349949880802,-4.47340033908134,2.00365781984357e-05,0.000334090148486531,2.21279114876825
"ENSG00000125772",-1.0900265797442,2.90185204445066,-4.47081152785659,2.02403470589607e-05,0.00033723153797629,2.20312780491569
"ENSG00000136161",1.14107167387381,2.18265378113808,4.46774146758908,2.04845912237205e-05,0.000340525291834924,2.19167293590381
"ENSG00000100744",-1.7415677446152,6.22914459937012,-4.46610463628776,2.06159735025119e-05,0.000342449891419848,2.18556781748796
"ENSG00000244627",1.03123504579091,1.95350515986462,4.46579003268566,2.06413186427706e-05,0.000342611539317938,2.18439456802961
"ENSG00000090975",-1.04813220897227,1.69393836531778,-4.46430970527897,2.07609815786735e-05,0.000344135919399657,2.1788747340026
"ENSG00000132535",1.43563952595141,1.74082437867805,4.46193958745254,2.09539677298929e-05,0.000347013519922295,2.17003960779033
"ENSG00000189325",-1.38148593299984,1.82467282156033,-4.46001293998206,2.11121201830955e-05,0.000349368969213926,2.16285992910081
"ENSG00000186493",3.09833605725316,2.73978784992928,4.45768186007097,2.130501302602e-05,0.000352269875450376,2.15417590553369
"ENSG00000251331",-2.00187585529763,1.17445628326675,-4.4575072790556,2.13195276214783e-05,0.000352269875450376,2.15352565751089
"ENSG00000135220",-4.12811983567913,1.8281633194985,-4.45711931271836,2.13518171910803e-05,0.000352537941778688,2.1520806912827
"ENSG00000176978",1.12147661632833,5.63086824615834,4.45632725664381,2.1417884962397e-05,0.000353012548413654,2.14913096964474
"ENSG00000152642",-1.17734593394201,4.75864644653867,-4.45619632525522,2.14288253423409e-05,0.000353012548413654,2.14864339768412
"ENSG00000139737",2.4406815180347,3.94030473299081,4.45599274750733,2.1445846636453e-05,0.0003530279165369,2.14788531893393
"ENSG00000187097",-1.87346949027556,4.68377003284824,-4.4545986596575,2.15627588006823e-05,0.000354686369087985,2.14269466661101
"ENSG00000270403",-1.27432020000116,0.325792440521785,-4.45372296844472,2.16365112700012e-05,0.000355632933930814,2.13943473434888
"ENSG00000167434",-2.68142949087907,1.26294903668795,-4.45281740787166,2.17130356183544e-05,0.000356623608213735,2.13606405978049
"ENSG00000151150",-1.29386978547222,3.72743407833162,-4.44752145109862,2.21658318181952e-05,0.000362162954271525,2.11636068079136
"ENSG00000121653",1.40487980654957,1.96445624666064,4.44612915732886,2.22863763521661e-05,0.00036355941276578,2.11118332591717
"ENSG00000108641",1.08354102988456,4.07108604251502,4.44539240240588,2.23504203348359e-05,0.000364094486568155,2.10844408488991
"ENSG00000135929",-3.31638511792071,2.334850459976,-4.44393389314762,2.24777289045732e-05,0.000365851815052672,2.10302227441935
"ENSG00000213801",1.66405679633181,2.06088760430648,4.44377498270221,2.24916419134145e-05,0.000365851815052672,2.10243161861464
"ENSG00000103056",-1.96661343877045,3.96700840047089,-4.44261164721232,2.25937484303916e-05,0.00036724046059858,2.09810803785272
"ENSG00000177459",1.70754626223283,2.95055038356567,4.44215269678295,2.26341537312874e-05,0.000367624896614092,2.09640254039592
"ENSG00000182952",-1.05443870827767,5.63329512855673,-4.43993182215749,2.2830663929844e-05,0.000370542351044798,2.08815126192394
"ENSG00000122711",-5.29481022734517,4.37447988888852,-4.43722085544835,2.30727724841662e-05,0.000374195008588366,2.07808289251963
"ENSG00000182985",2.64131171082076,3.01545710850813,4.43572258233373,2.3207640560731e-05,0.000376104325571729,2.07252017066362
"ENSG00000203706",1.70711143408345,2.77783714527269,4.43534596535171,2.3241661520002e-05,0.000376377696482218,2.07112208274061
"ENSG00000112299",-3.31068002445504,3.20988899102919,-4.43475250754874,2.32953681093284e-05,0.000376969220075954,2.06891919453433
"ENSG00000163701",-1.39491245957003,4.24417138728386,-4.43421637247936,2.33439901240649e-05,0.000377199687255049,2.06692925632009
"ENSG00000137462",1.25794875553242,1.4785692769534,4.431581165877,2.35844044732946e-05,0.000380523961292283,2.05715068401141
"ENSG00000172955",-2.12600910170101,1.87318521030889,-4.42576897595734,2.41231398878553e-05,0.000388644683229962,2.03559699385159
"ENSG00000049089",1.98582988671232,2.05948165289371,4.42405910355895,2.42838775285566e-05,0.000390947266771179,2.02925980301741
"ENSG00000178750",-1.41491148549536,2.66252361208687,-4.42138466346808,2.45373650533305e-05,0.000394579463675595,2.01935100956876
"ENSG00000095637",2.14470246498056,3.52578815560001,4.41326681077313,2.53225263997018e-05,0.000406178506424457,1.98929916717694
"ENSG00000188803",3.95515709005274,2.8993920457359,4.41146707850565,2.54998522793217e-05,0.000408425736178946,1.98264171168973
"ENSG00000143198",-1.24218243526129,8.2605786061415,-4.40622189769394,2.60235171545954e-05,0.000416205566270617,1.96324954797074
"ENSG00000081041",2.73997795240891,3.19864022072541,4.4032257650905,2.63272839655504e-05,0.000420757168285559,1.9521794352767
"ENSG00000271738",-1.86472449369024,2.45094807610181,-4.4008431278231,2.65712902121302e-05,0.000424128570828507,1.9433797054454
"ENSG00000119979",-1.4843340655552,5.08718330348893,-4.40066302962973,2.65898225350583e-05,0.000424128570828507,1.94271468480436
"ENSG00000114737",-1.18215010664644,2.494700502344,-4.39787869067991,2.68779261246116e-05,0.000428309609987184,1.93243573506785
"ENSG00000184005",1.77099578929926,1.65836006747564,4.39630145873521,2.70424606880691e-05,0.000430618806152613,1.92661502110714
"ENSG00000142178",1.33487474476161,2.45788038506346,4.38513509042958,2.8235427717436e-05,0.000448638660683344,1.88544649003323
"ENSG00000259772",1.59516069494029,2.35330382605382,4.38321760421854,2.84453265633099e-05,0.000451646744412959,1.87838419252904
"ENSG00000167693",2.28340248118539,3.45041938044931,4.38237376133259,2.85381745331896e-05,0.000452793321606493,1.87527689818018
"ENSG00000205517",2.24777734813283,3.77261251295898,4.38069460857986,2.87238019181794e-05,0.00045540923807125,1.86909494055014
"ENSG00000137831",-1.11146431544499,4.21842854583108,-4.37945817367167,2.88612315297117e-05,0.000456927852421691,1.86454391978524
"ENSG00000185101",-1.67680993976982,3.87461609590658,-4.37678519111976,2.91605040413475e-05,0.000461000677362599,1.85470829771349
"ENSG00000125384",2.34506649804756,3.69115612571992,4.375371813525,2.93199560414224e-05,0.000463187757679576,1.84950922383531
"ENSG00000149782",-2.26187473946506,4.76899053256469,-4.37474893860523,2.93904931064004e-05,0.00046373864460324,1.84721835692539
"ENSG00000169992",1.13739245418871,1.68275301087074,4.37469071500931,2.93970949570754e-05,0.00046373864460324,1.84700422815184
"ENSG00000165269",-1.62498552875521,1.53146823147607,-4.37409251843573,2.94650060843108e-05,0.000464476026227034,1.84480435445493
"ENSG00000148200",-1.5369586790715,1.15146797540071,-4.37341017564412,2.95426547507219e-05,0.000465365738115642,1.84229528225664
"ENSG00000163900",-1.14898728225321,3.76817942679968,-4.37253766654298,2.96422313326634e-05,0.00046659934155856,1.83908732956685
"ENSG00000146555",1.29356307877378,1.26102542963036,4.37198743122199,2.97051942087196e-05,0.000466920541921156,1.83706450441611
"ENSG00000014257",1.44947597261047,2.51327331569621,4.36757959013983,3.02142548877455e-05,0.000474242771818168,1.82086625702281
"ENSG00000109458",-1.13947388899075,3.1112102096821,-4.36227846911662,3.08376272293996e-05,0.000483681239667417,1.80140007427139
"ENSG00000124243",1.23882685059875,2.22677901034643,4.36030367934434,3.10730030674232e-05,0.000486330175683644,1.79415259520761
"ENSG00000157111",-1.917496870236,3.81415056683529,-4.35992100117044,3.11188145186576e-05,0.000486700033487458,1.79274842521398
"ENSG00000132031",1.10869229693049,1.01125031129631,4.35906081881048,3.12220271142309e-05,0.000487619175065885,1.78959244495113
"ENSG00000173320",1.26865848195354,1.18577266382468,4.35816498627593,3.13298681589639e-05,0.000488607887002235,1.78630611725457
"ENSG00000269279",-2.1621497159959,2.5433000826693,-4.35731449546339,3.1432583173582e-05,0.000489513962085102,1.78318655066468
"ENSG00000204335",2.32020670944054,2.37758377982146,4.35557289561396,3.16439327634657e-05,0.000492455898318247,1.77679972884568
"ENSG00000142694",1.80826113064051,3.02019456865034,4.3540927296347,3.18246327378031e-05,0.000494566512865165,1.77137301231637
"ENSG00000185909",1.0760420507323,2.32653475576745,4.35291190641312,3.19695016032987e-05,0.000496115115757556,1.76704467657972
"ENSG00000106404",-3.16916459608645,3.940785756035,-4.35235998101053,3.2037432180604e-05,0.000496817932395049,1.76502185594479
"ENSG00000132635",1.10480025373576,3.83267683535383,4.35214806115876,3.2063552074052e-05,0.000496871838390482,1.76424521087408
"ENSG00000135093",-1.05643134773803,2.77883634661667,-4.35107446037591,3.21961930195606e-05,0.000498575203548495,1.76031106981352
"ENSG00000124593",1.83190295171608,3.18432061364518,4.34892080759043,3.24638684975966e-05,0.000502365773231849,1.75242114828111
"ENSG00000153233",-2.59933757236048,3.26682349406812,-4.3477481226568,3.26105211086512e-05,0.000504279538186846,1.74812613234889
"ENSG00000165388",-2.26840162353265,2.50007786572941,-4.34751589696946,3.26396382382668e-05,0.000504374353424147,1.74727568838536
"ENSG00000162813",-1.37223938873818,5.43782739008768,-4.34606625867838,3.28219653408752e-05,0.000506834894774683,1.74196760631072
"ENSG00000112320",1.43449532627179,1.46882014975554,4.34577543649433,3.28586613100285e-05,0.000507044729343147,1.74090286030302
"ENSG00000228273",-2.12435314056879,0.892683343177333,-4.34206456888993,3.33303843503266e-05,0.000513601561656754,1.72732106821335
"ENSG00000197165",-2.486231276678,2.19461670936248,-4.34143637099299,3.34108837413525e-05,0.000514430793774484,1.72502264722086
"ENSG00000158747",-1.78915759322425,6.99397908205883,-4.34127894931057,3.34310856274171e-05,0.000514430793774484,1.72444671583635
"ENSG00000166510",-1.4460687380034,4.0597956680219,-4.33884012613931,3.37455671958325e-05,0.000518542703766214,1.71552604412434
"ENSG00000123240",-1.1208903107,5.69762318441529,-4.33561231460109,3.41661735449942e-05,0.000524638450733245,1.70372470993717
"ENSG00000178464",-1.11460115012654,2.2574336059294,-4.33394902545395,3.43848795538574e-05,0.00052762756087433,1.69764584062541
"ENSG00000237651",2.0285907907863,2.36295216880274,4.33035852245542,3.48616038404621e-05,0.000534195651586075,1.68452898282403
"ENSG00000101166",-1.05084851518908,6.26930226456657,-4.32870078876582,3.5083850252606e-05,0.000537226047517749,1.67847545203828
"ENSG00000183317",-1.15120408386657,1.49389814274715,-4.32768298887793,3.5220978765138e-05,0.000538949746892206,1.67475954977703
"ENSG00000157796",1.29438896717201,2.87686396650811,4.32632414961943,3.54048608090723e-05,0.000541291377553886,1.66979947633716
"ENSG00000128596",1.37114434450854,1.1460662939935,4.32618794652909,3.54233431238837e-05,0.000541291377553886,1.66930236293978
"ENSG00000107798",-1.48914097925637,5.70783926683009,-4.32586060543799,3.54678002668443e-05,0.000541593556893086,1.66810767891672
"ENSG00000130201",1.43768924333536,1.13173200574976,4.32504113471103,3.55793308275245e-05,0.000542918815263123,1.66511716076591
"ENSG00000126790",1.06413706371409,2.6881678452066,4.32442874723117,3.56628977355551e-05,0.000543765584441206,1.66288261151391
"ENSG00000205918",-1.16356028918181,0.973772364269563,-4.32427151579967,3.56843841587448e-05,0.000543765584441206,1.66230892260364
"ENSG00000162882",-3.14136576061798,2.8209191794011,-4.32317442166956,3.58346547933639e-05,0.000545036492157564,1.65830636390802
"ENSG00000073605",-1.54069476786264,5.94162872572169,-4.32137933839539,3.60818457972751e-05,0.000547919683273084,1.65175881713291
"ENSG00000138867",-1.13846025034662,6.09502749021093,-4.31746821064617,3.6626127122864e-05,0.000555416107434005,1.63749949399503
"ENSG00000164125",-2.2784150695616,2.37838467826713,-4.31589212236758,3.68476875060563e-05,0.000558390060045161,1.63175584735969
"ENSG00000198355",1.19468847834561,5.42697607954437,4.31483402429724,3.6997154553645e-05,0.000560026106014076,1.62790069157087
"ENSG00000060566",-3.28240933366302,1.94678363763766,-4.31476664362237,3.70066925087914e-05,0.000560026106014076,1.62765521366943
"ENSG00000156804",-1.23959679479283,3.23256097154047,-4.31286406692454,3.72769882331767e-05,0.000562564616781703,1.62072493031702
"ENSG00000159263",3.03053767446179,2.7141268042539,4.31237459524437,3.73468335685927e-05,0.00056323131889734,1.61894233192484
"ENSG00000010810",1.89744688594112,4.63720635401268,4.30867973628887,3.78781551000528e-05,0.000570460094276224,1.60549058402664
"ENSG00000124191",-2.2085140564639,1.38586523407607,-4.30722794038922,3.80889097102634e-05,0.000573240703547538,1.60020725307
"ENSG00000198546",-1.09846926228612,5.90412603233693,-4.3047920244815,3.84450669260873e-05,0.000577412801888525,1.59134529902451
"ENSG00000149150",1.52316803639926,3.7339892147452,4.30288622769907,3.87259491369027e-05,0.000580836296589922,1.5844143476944
"ENSG00000241224",-4.62518437406737,2.0715231019264,-4.29895080202103,3.93122316686808e-05,0.000588824777819702,1.5701087937842
"ENSG00000147168",-2.93527769597236,3.72123475825592,-4.2971094693242,3.95894716467013e-05,0.000592168900029697,1.56341851903596
"ENSG00000198429",1.14130753682886,3.32555477301329,4.2956640332407,3.98084215797684e-05,0.000595038279785326,1.55816807599475
"ENSG00000230629",-1.43069036376278,1.94510818376046,-4.29365321176904,4.01149544301813e-05,0.000599212011614342,1.55086593948408
"ENSG00000074755",-1.62302774358195,3.8708172708919,-4.29332752975065,4.01648152957447e-05,0.000599548668050698,1.54968347358669
"ENSG00000133816",-2.36515091114213,4.9167466258911,-4.2878358795884,4.10146097515762e-05,0.000611374696811383,1.52975406696143
"ENSG00000134291",-1.07034068296262,6.8426537865996,-4.2876693502932,4.10406475141579e-05,0.000611374696811383,1.52915000125125
"ENSG00000120913",-1.28497349569247,3.91694210224498,-4.28446719930249,4.15444272905654e-05,0.000618459544122711,1.51753772510881
"ENSG00000235663",-1.28193007517073,1.34090183296777,-4.28421121184863,4.15849566050938e-05,0.000618643188329202,1.51660967156148
"ENSG00000180628",-1.06608941868704,5.25339273582744,-4.28392964796966,4.16295792749787e-05,0.000618887437690283,1.51558893787884
"ENSG00000262413",-1.24610536696016,1.78109437419589,-4.28252274542425,4.18532388044746e-05,0.000621370513590382,1.51048928864973
"ENSG00000183196",-1.20162634953792,0.740967733765387,-4.28233157869517,4.1883718276812e-05,0.000621402589687685,1.50979644931483
"ENSG00000204564",-1.16912982310864,4.21465333288437,-4.27860887744716,4.24815398655621e-05,0.000629820043739311,1.49630865246378
"ENSG00000152484",-1.07826405474666,3.64303535754436,-4.27785576488649,4.26034756900136e-05,0.000630801664686888,1.49358102229304
"ENSG00000121716",1.43876685290782,3.64965163090125,4.27655560317414,4.28147770442564e-05,0.000633502800190235,1.4888728669732
"ENSG00000104267",3.2404922445563,8.49356116962629,4.27321113361041,4.33629628561319e-05,0.000640749827577174,1.47676640474542
"ENSG00000215252",1.58895035317335,3.14268545466686,4.27277634245612,4.34347229421603e-05,0.000641378280968925,1.47519301019543
"ENSG00000150281",1.05049245896814,0.945244637852054,4.2703969854677,4.38294524387868e-05,0.0006467718055577,1.46658471027907
"ENSG00000111424",-2.31321186707811,3.85390896042357,-4.26987444999767,4.39166009863921e-05,0.000647622295325538,1.46469466914248
"ENSG00000139209",-1.36303174030236,0.624587785057779,-4.26837372474982,4.41678204304457e-05,0.000650889512226507,1.45926735072336
"ENSG00000116017",-1.23304452449459,1.68242907717946,-4.26814915402377,4.42055320353681e-05,0.000651008046612136,1.45845531267554
"ENSG00000024422",2.29666581837425,3.90073694334756,4.26552394812038,4.46486811080805e-05,0.000657093232430993,1.44896488033964
"ENSG00000184916",-1.34345569525727,1.86272448986671,-4.26491808665804,4.47515593323758e-05,0.000657773071240032,1.44677519444301
"ENSG00000129226",-2.12265220627651,5.66446368170225,-4.26462504924263,4.48014003226427e-05,0.000658016818795012,1.44571618507767
"ENSG00000105641",3.68952743108562,2.69893204313783,4.26314870525111,4.50533164463774e-05,0.000660832167635601,1.44038158658309
"ENSG00000171236",1.56641539299534,3.84642551099279,4.26168708723063,4.53040622384663e-05,0.000663622855606587,1.43510146211575
"ENSG00000046604",-1.91857004925145,6.64927030631183,-4.25966227656711,4.56536454006895e-05,0.000668297492346451,1.4277888707612
"ENSG00000231412",-1.97973149344388,0.888253002260786,-4.25526768756042,4.64213222740682e-05,0.000679082049773253,1.41192614829297
"ENSG00000154864",1.2670969792704,1.09588337295782,4.25508040573058,4.64543123407413e-05,0.000679111909189132,1.41125038807892
"ENSG00000069424",-1.48275268871113,1.52376771174572,-4.25483092892726,4.64982932141186e-05,0.000679302295604131,1.4103502447914
"ENSG00000004399",1.76101894179512,2.97729977857399,4.25418999718904,4.66114683777549e-05,0.000680467916204359,1.40803785174578
"ENSG00000011295",-1.31762189838161,5.02922899522661,-4.25402808019999,4.66401014433466e-05,0.000680467916204359,1.40745371597906
"ENSG00000181885",-3.28727418962522,7.15132148644333,-4.25373760239255,4.66915113543204e-05,0.000680765337971994,1.40640581974988
"ENSG00000100284",-1.24607602870172,4.19035670442121,-4.25230471153046,4.69459088528167e-05,0.000684019972083239,1.40123740641192
"ENSG00000165915",1.04469834546354,3.67547292178973,4.2519615019663,4.70070404316432e-05,0.000684456196543827,1.39999963507694
"ENSG00000237172",1.13804999437482,2.29884019449198,4.24993337161918,4.7369852035002e-05,0.000689281606899237,1.3926866845937
"ENSG00000164237",-2.36086354029587,6.20799121124674,-4.24916665126471,4.75077108696414e-05,0.000690371986498371,1.38992270778022
"ENSG00000065154",-1.58529426288308,7.23096514923481,-4.24893694559086,4.75490877850479e-05,0.000690515971718931,1.38909470139748
"ENSG00000143578",1.00683351731152,4.16842105459965,4.24847867451568,4.76317398154054e-05,0.000691258774318414,1.38744289199396
"ENSG00000105538",1.82363300410278,1.46202775989389,4.24743983577929,4.7819612886476e-05,0.000693526613065395,1.38369892206802
