"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000100665",-2.01867264386838,2.85574283633348,-7.41326115491626,3.70869200444348e-11,3.43374804445161e-09,15.0654759947872
"ENSG00000122711",3.8226379870861,4.37447988888852,7.41040802576639,3.76092742585886e-11,3.46748027334542e-09,15.0518535831151
"ENSG00000163394",-1.44466559515858,0.941455555771561,-7.40281688276964,3.90349034285053e-11,3.58386144741294e-09,15.0156166256725
"ENSG00000162639",1.01650859303621,2.5343376394457,7.3681706386286,4.62533055419990e-11,4.17669252472463e-09,14.8503665314262
"ENSG00000108272",1.47398799604753,4.75458788657691,7.35902604945376,4.83700893091756e-11,4.33218314167853e-09,14.806787875566
"ENSG00000204614",1.06948424623985,0.993127536535922,7.35174257954128,5.01246120045441e-11,4.45297312233081e-09,14.7720897849934
"ENSG00000138823",3.10906514912291,2.74746188584144,7.34642441816906,5.14454650359311e-11,4.55188644872353e-09,14.7467607241805
"ENSG00000014914",1.28027293265524,3.65164387519612,7.3345536337267,5.45196668885806e-11,4.80451827524548e-09,14.6902427334254
"ENSG00000090402",3.52504750578811,2.98464515979259,7.33287548796404,5.49687188128942e-11,4.81745669191611e-09,14.6822551006187
"ENSG00000167748",1.97668585792129,4.24407764998915,7.32280811316512,5.77407232470299e-11,5.02779638972055e-09,14.6343478621596
"ENSG00000221947",1.38873342549411,1.90416009301093,7.31953139302217,5.86725341401839e-11,5.06672942342048e-09,14.618759290849
"ENSG00000162981",1.53459386996917,3.58121686618866,7.3189881783987,5.88284450354351e-11,5.06672942342048e-09,14.6161752191039
"ENSG00000185442",-1.059645679402,3.91729438167204,-7.31879768130741,5.88832179110816e-11,5.06672942342048e-09,14.6152690380931
"ENSG00000145569",1.31280797520587,3.37903563262402,7.3180057614091,5.91114584330147e-11,5.06672942342048e-09,14.6115020074784
"ENSG00000005073",1.33202159172483,0.856380464129191,7.31168406076106,6.09651986268826e-11,5.20528931311161e-09,14.5814351085641
"ENSG00000117507",-1.03199134107755,0.886612926716443,-7.30802171731356,6.2065391455394e-11,5.27868559963454e-09,14.5640200507794
"ENSG00000181885",2.43638101938146,7.15132148644333,7.29286673520077,6.68313591817251e-11,5.64043954909909e-09,14.4919834814599
"ENSG00000166869",3.12735038956263,2.74764307234026,7.29286201704885,6.6832898088947e-11,5.64043954909909e-09,14.4919610615701
"ENSG00000168389",1.42661863504914,2.74569557134679,7.29031323995048,6.76693861904515e-11,5.66744023350029e-09,14.4798503288101
